Company_Code,Vendor_Code,Vendor_Name,PAN,Person_Code,Bill_Date,Bill_No,PO_Number,GL,GL_Description,Description,Bill_Amount,Basic_Amount,Posting_Date,Document_Type,Document_No,TDS_Section_Code,TDS_Section,TDS_Rate,TDS_Amount
1079,D0089H,RSM Astute Consulting Pvt Ltd,RSMCD9598L,19845630,8/10/2026,INV/2026/00089,,16290019,Non-Comp-393(1)6(ii),194J payment - RSM Astute Consulting Pvt Ltd,623032.27,527993.45,8/19/2026,KA,2310000089,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-52799.34
1081,D0090G,Walker Chandiok & Co LLP,WALCP1247Z,14694448,8/27/2026,INV/2026/00090,3400000090,50080002,Retro Price Chan-Mat,194Q payment - Walker Chandiok & Co LLP,1684297.67,1427370.91,9/12/2026,KR,2510000090,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1427.37
1001,E0091F,Sharma Transport,SHAFT3496R,16376170,9/22/2026,INV/2026/00091,,16290008,GR/IR-Indirect Good,194C payment - Sharma Transport,994796.42,843047.81,10/9/2026,KR,2510000091,CP,Firm - 2%-New Sec-393(1)6(i),2,-16860.96
1079,E0092H,Singh Engineering Works,SINFS2311F,24660763,10/19/2026,INV/2026/00092,3400000092,54210099,Professional- Others,194J payment - Singh Engineering Works,1029634.69,872571.77,11/3/2026,KR,2510000092,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-87257.18
1081,E0093H,Patel Brothers & Co,PATFO6306X,9552827,12/9/2026,INV/2026/00093,3400000093,16290054,OTH-393(1)8(ii),194Q payment - Patel Brothers & Co,1850788.43,1568464.77,12/18/2026,KA,2310000093,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),1,-15684.65
1001,E0094H,Gupta Logistics,GUPFS2680O,14379711,1/11/2027,INV/2026/00094,3400000094,54150002,RENTAL CHARGES - IT ASSETS,194I payment - Gupta Logistics,217542.9,184358.39,1/12/2027,AC,1100000094,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-18435.84
1079,E0095C,Mehta Electricals,MEHFS2351N,1283002,1/14/2027,INV/2026/00095,3400000095,54410009,Commission Expense,194H payment - Mehta Electricals,38231.52,32399.59,2/2/2027,KR,2510000095,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-647.99
1081,E0096D,Joshi Fabricators,JOSFS5162S,22449007,3/1/2027,INV/2026/00096,3400000096,16290008,GR/IR-Indirect Good,194C payment - Joshi Fabricators,603746.87,511649.89,3/3/2027,KA,2310000096,CP,Firm - 2%-New Sec-393(1)6(i),1,-5116.5
1001,E0097A,Desai Construction,DESFN7818R,16486681,4/1/2026,INV/2026/00097,,54470200,INCENTIVE SPARE PART,194R payment - Desai Construction,181692.14,153976.39,4/1/2026,AC,1100000097,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-15397.64
1079,E0098A,Kulkarni Steel Traders,KULFS1794Y,7033314,4/23/2026,INV/2026/00098,3400000098,16290008,GR/IR-Indirect Good,194C payment - Kulkarni Steel Traders,310672.31,263281.62,5/12/2026,KR,2510000098,CP,Firm - 2%-New Sec-393(1)6(i),2,-5265.63
1081,E0099D,Nair Associates,NAIFS8728Y,14612287,6/10/2026,INV/2026/00099,3400000099,16290019,Non-Comp-393(1)6(ii),194J payment - Nair Associates,742570.17,629296.75,6/17/2026,AC,1100000099,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-12585.93
1001,E0100F,Iyer & Sons,IYEFS3682U,4931961,7/24/2026,INV/2026/00100,3400000100,50080002,Retro Price Chan-Mat,194Q payment - Iyer & Sons,1699399.04,1440168.68,7/28/2026,AC,1100000100,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1440.17
1079,E0101D,Reddy Infra Solutions,REDFS8021E,7953982,8/2/2026,INV/2026/00101,3400000101,16290008,GR/IR-Indirect Good,194C payment - Reddy Infra Solutions,516981.06,438119.54,8/20/2026,AC,1100000101,CP,Firm - 2%-New Sec-393(1)6(i),2,-8762.39
1081,E0102C,Banerjee Enterprises,BANFS9914K,24999252,9/8/2026,INV/2026/00102,3400000102,54200001,Non-Comp-393(1)6(ii),194J payment - Banerjee Enterprises,988652.01,837840.69,9/19/2026,KR,2510000102,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-83784.07
1001,E0103D,Chatterjee Engineering,CHAFG4888A,21891538,9/29/2026,INV/2026/00103,3400000103,50258000,Purch Offset Account,194Q payment - Chatterjee Engineering,748415.14,634250.12,10/18/2026,KZ,2610000103,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-634.25
1079,E0104H,Mukherjee Consultants,MUKFS7555H,23918306,10/29/2026,INV/2026/00104,3400000104,54150002,RENTAL CHARGES - IT ASSETS,194I payment - Mukherjee Consultants,366117.57,310269.13,11/7/2026,AC,1100000104,IP,PlantMach Rent@2%-NS393(1)2(i),2,-6205.38
1081,E0105E,Das & Company,DASFY1127J,1846814,12/7/2026,INV/2026/00105,3400000105,54410009,Commission Expense,194H payment - Das & Company,149149.23,126397.65,12/10/2026,KR,2510000105,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-2527.95
1001,E0106A,Pillai Contractors,PILFS1381F,6715945,1/4/2027,INV/2026/00106,3400000106,54080001,Interest Expense - Others,194A payment - Pillai Contractors,34093.83,28893.08,1/17/2027,KR,2510000106,AP,Interest Other Than Securities@10%,10,-2889.31
1079,E0107A,Menon Fabrication,MENFN5618N,14534843,1/29/2027,INV/2026/00107,3400000107,54470200,INCENTIVE SPARE PART,194R payment - Menon Fabrication,149938.12,127066.2,2/12/2027,KR,2510000107,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-12706.62
1081,E0108B,Shetty Transport Services,SHEFS5027Y,7097300,3/13/2027,INV/2026/00108,3400000108,16290008,GR/IR-Indirect Good,194C payment - Shetty Transport Services,356846.31,302412.13,3/20/2027,KZ,2610000108,CP,Firm - 2%-New Sec-393(1)6(i),2,-6048.24
1001,E0109D,Rao Precision Works,RAOFS2334E,19440248,4/26/2026,INV/2026/00109,3400000109,54200001,Non-Comp-393(1)6(ii),194J payment - Rao Precision Works,1006422.27,852900.23,4/26/2026,KR,2510000109,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-85290.02
1079,E0110G,Agarwal Trading Co,AGAFO1193U,3051326,4/22/2026,INV/2026/00110,,50080002,Retro Price Chan-Mat,194Q payment - Agarwal Trading Co,2847057.64,2412760.71,5/12/2026,KR,2510000110,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-2412.76
1081,E0111E,Bansal Steel Suppliers,BANFS1797M,8842422,6/12/2026,INV/2026/00111,3400000111,16290008,GR/IR-Indirect Good,194C payment - Bansal Steel Suppliers,965573.99,818283.04,6/20/2026,KZ,2610000111,CP,Firm - 2%-New Sec-393(1)6(i),2,-16365.66
1001,E0112D,Malhotra Engineering,MALFG0483K,15376412,6/18/2026,INV/2026/00112,3400000112,54210099,Professional- Others,194J payment - Malhotra Engineering,263979.36,223711.32,7/8/2026,KR,2510000112,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-22371.13
1079,E0113A,Kapoor Electrical Works,KAPFS1388V,11982968,8/21/2026,INV/2026/00113,3400000113,50080002,Retro Price Chan-Mat,194Q payment - Kapoor Electrical Works,1937572.46,1642010.56,8/21/2026,KA,2310000113,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1642.01
1081,E0114D,Chopra Logistics,CHOFS7870I,24386196,9/13/2026,INV/2026/00114,,54150002,RENTAL CHARGES - IT ASSETS,194I payment - Chopra Logistics,84379.13,71507.74,9/24/2026,KA,2310000114,IP,PlantMach Rent@2%-NS393(1)2(i),2,-1430.15
1001,E0115F,Saxena Fabricators,SAXFS6583B,5340981,10/12/2026,INV/2026/00115,,54410009,Commission Expense,194H payment - Saxena Fabricators,66269.26,56160.39,10/23/2026,KA,2310000115,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-1123.21
1079,E0116E,Tiwari Construction Co,TIWFO4565A,1252449,11/2/2026,INV/2026/00116,3400000116,16290008,GR/IR-Indirect Good,194C payment - Tiwari Construction Co,184468.73,156329.43,11/19/2026,KA,2310000116,CP,Firm - 2%-New Sec-393(1)6(i),2,-3126.59
1081,E0117H,Verma Machinery Works,VERFS5056U,20356053,12/16/2026,INV/2026/00117,3400000117,54470200,INCENTIVE SPARE PART,194R payment - Verma Machinery Works,64940.07,55033.96,12/19/2026,AC,1100000117,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-5503.4
1001,E0118E,Yadav Transport,YADFT7848G,3555805,12/26/2026,INV/2026/00118,3400000118,16290008,GR/IR-Indirect Good,194C payment - Yadav Transport,921226.35,780700.3,1/12/2027,KA,2310000118,CP,Firm - 2%-New Sec-393(1)6(i),2,-15614.01
1079,E0119H,Thakur Engineering,THAFG6749V,13475858,2/4/2027,INV/2026/00119,3400000119,54200001,Non-Comp-393(1)6(ii),194J payment - Thakur Engineering,276496.74,234319.27,2/8/2027,KR,2510000119,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,0.5,-1171.6
1081,E0120F,Pandey Electricals,PANFS3228Z,22791368,3/2/2027,INV/2026/00120,,50080002,Retro Price Chan-Mat,194Q payment - Pandey Electricals,1770930.32,1500788.41,3/20/2027,KR,2510000120,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1500.79
1001,E0121E,Sinha Associates,SINFS2711D,12595239,4/16/2026,INV/2026/00121,3400000121,16290008,GR/IR-Indirect Good,194C payment - Sinha Associates,223146.91,189107.55,4/22/2026,KA,2310000121,CP,Firm - 2%-New Sec-393(1)6(i),2,-3782.15
1079,E0122A,Dubey Contractors,DUBFS3161W,10627036,4/18/2026,INV/2026/00122,3400000122,54200001,Non-Comp-393(1)6(ii),194J payment - Dubey Contractors,383038.74,324609.1,5/5/2026,KA,2310000122,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-32460.91
1081,E0123C,Mishra Steel Works,MISFS9590X,23969699,5/28/2026,INV/2026/00123,,50258000,Purch Offset Account,194Q payment - Mishra Steel Works,2773256.2,2350217.12,6/10/2026,KR,2510000123,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-2350.22
1001,E0124F,Jha Fabrication,JHAFN9838A,15885865,6/28/2026,INV/2026/00124,3400000124,54150002,RENTAL CHARGES - IT ASSETS,194I payment - Jha Fabrication,391862.06,332086.49,7/12/2026,KZ,2610000124,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),0,0.0
1079,E0125F,Choudhary Logistics,CHOFS1275Z,13030232,7/28/2026,INV/2026/00125,3400000125,54410009,Commission Expense,194H payment - Choudhary Logistics,188048.09,159362.79,8/14/2026,KR,2510000125,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-3187.26
1081,E0126E,Rathore Engineering,RATFG5629F,22785079,8/29/2026,INV/2026/00126,3400000126,54080001,Interest Expense - Others,194A payment - Rathore Engineering,87630.74,74263.34,9/8/2026,AC,1100000126,AP,Interest Other Than Securities@10%,10,-7426.33
1001,E0127B,Solanki Transport,SOLFT8039J,1111653,10/8/2026,INV/2026/00127,3400000127,54470200,INCENTIVE SPARE PART,194R payment - Solanki Transport,67554.86,57249.88,10/14/2026,KR,2510000127,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-5724.99
1079,E0128G,Jadeja Construction,JADFN1829Y,6523757,11/11/2026,INV/2026/00128,3400000128,16290008,GR/IR-Indirect Good,194C payment - Jadeja Construction,630505.0,534326.27,11/22/2026,KR,2510000128,CP,Firm - 2%-New Sec-393(1)6(i),2,-10686.53
1081,E0129B,Parmar Electricals,PARFS6690W,14525519,12/10/2026,INV/2026/00129,3400000129,54210099,Professional- Others,194J payment - Parmar Electricals,430042.02,364442.39,12/15/2026,KZ,2610000129,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,10,-36444.24
1001,E0130A,Gohil Fabricators,GOHFS6959A,10155642,1/12/2027,INV/2026/00130,3400000130,50258000,Purch Offset Account,194Q payment - Gohil Fabricators,2538270.45,2151076.65,1/25/2027,KR,2510000130,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-2151.08
1079,E0131C,Trivedi Consultants,TRIFS5805R,5750940,2/12/2027,INV/2026/00131,3400000131,16290008,GR/IR-Indirect Good,194C payment - Trivedi Consultants,739551.08,626738.2,2/12/2027,KA,2310000131,CP,Firm - 2%-New Sec-393(1)6(i),2,-12534.76
1081,E0132G,Dave Engineering Works,DAVFS5034T,4799912,3/6/2027,INV/2026/00132,3400000132,16290019,Non-Comp-393(1)6(ii),194J payment - Dave Engineering Works,401072.04,339891.56,3/14/2027,KA,2310000132,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-6797.83
1001,E0133A,Shah Precision Tools,SHAFS5179Z,22513198,4/16/2026,INV/2026/00133,3400000133,50258000,Purch Offset Account,194Q payment - Shah Precision Tools,1516774.41,1285402.04,4/27/2026,KR,2510000133,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),2,-25708.04
1079,E0134B,Modi Steel Traders,MODFS0562Q,21994685,4/29/2026,INV/2026/00134,3400000134,54150002,RENTAL CHARGES - IT ASSETS,194I payment - Modi Steel Traders,101213.38,85774.05,5/12/2026,KR,2510000134,IP,PlantMach Rent@2%-NS393(1)2(i),2,-1715.48
1081,E0135G,Parekh Logistics,PARFS3338T,21092537,6/22/2026,INV/2026/00135,3400000135,54410009,Commission Expense,194H payment - Parekh Logistics,64294.68,54487.02,6/27/2026,KR,2510000135,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),1,-544.87
1001,L0136H,Ernst & Young LLP Unit-1,ERNFZ7479M,20606213,7/5/2026,INV/2026/00136,3400000136,54080001,Interest Expense - Others,194A payment - Ernst & Young LLP Unit-1,30079.19,25490.84,7/14/2026,KA,2310000136,AP,Interest Other Than Securities@10%,10,-2549.08
1079,L0137D,Deloitte Touche Tohmatsu India LLP Unit-2,DELFZ1273V,24434336,7/26/2026,INV/2026/00137,3400000137,54470200,INCENTIVE SPARE PART,194R payment - Deloitte Touche Tohmatsu India,311778.89,264219.4,8/1/2026,KR,2510000137,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-26421.94
1081,L0138H,KPMG Assurance & Consulting Services LLP Unit-3,KPMFZ3700Z,22315563,9/3/2026,INV/2026/00138,3400000138,16290008,GR/IR-Indirect Good,194C payment - KPMG Assurance & Consulting Se,997801.13,845594.18,9/9/2026,AC,1100000138,CP,Firm - 2%-New Sec-393(1)6(i),2,-16911.88
1001,L0139G,Grant Thornton Bharat LLP Unit-4,GRAFZ4056B,9819762,10/13/2026,INV/2026/00139,3400000139,16290019,Non-Comp-393(1)6(ii),194J payment - Grant Thornton Bharat LLP Unit,928122.06,786544.12,10/19/2026,KZ,2610000139,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-15730.88
1079,L0140H,BDO India LLP Unit-5,BDOFZ7118U,14487439,11/6/2026,INV/2026/00140,3400000140,16290054,OTH-393(1)8(ii),194Q payment - BDO India LLP Unit-5,1232214.66,1044249.71,11/16/2026,KR,2510000140,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1044.25
1081,L0141C,Walker Chandiok & Co LLP Unit-6,WALFZ8894N,18536218,12/6/2026,INV/2026/00141,,16290008,GR/IR-Indirect Good,194C payment - Walker Chandiok & Co LLP Unit-,780422.65,661375.13,12/9/2026,KR,2510000141,CP,Firm - 2%-New Sec-393(1)6(i),0,0.0
1001,L0142F,S R Batliboi & Associates LLP,SRBFP8332Y,17819442,1/23/2027,INV/2026/00142,,54210099,Professional- Others,194J payment - S R Batliboi & Associates LLP,499222.68,423070.07,1/25/2027,KA,2310000142,JP,Prof. Serv. Fees@10%-CO-NS393(1)6(iii)(b,0,0.0
1079,L0143D,Khaitan & Co LLP,KHAFP9002P,12097687,2/8/2027,INV/2026/00143,3400000143,16290054,OTH-393(1)8(ii),194Q payment - Khaitan & Co LLP,2012476.39,1705488.47,2/14/2027,KA,2310000143,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),0.1,-1705.49
1081,L0144H,Ernst & Young LLP Unit-9,ERNFZ3428L,13974753,3/5/2027,INV/2026/00144,,54150002,RENTAL CHARGES - IT ASSETS,194I payment - Ernst & Young LLP Unit-9,257699.0,218388.98,3/21/2027,AC,1100000144,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-21838.9
1001,L0145G,Deloitte Touche Tohmatsu India LLP Unit-10,DELFZ2277H,8008381,4/21/2026,INV/2026/00145,,54410009,Commission Expense,194H payment - Deloitte Touche Tohmatsu India,73202.57,62036.08,4/21/2026,KA,2310000145,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-1240.72
1079,L0146B,KPMG Assurance & Consulting Services LLP Unit-11,KPMFZ5927Z,19136689,5/2/2026,INV/2026/00146,3400000146,16290008,GR/IR-Indirect Good,194C payment - KPMG Assurance & Consulting Se,565439.79,479186.26,5/12/2026,KA,2310000146,CP,Firm - 2%-New Sec-393(1)6(i),2,-9583.73
1081,L0147B,Grant Thornton Bharat LLP Unit-12,GRAFZ1786O,15424028,6/19/2026,INV/2026/00147,3400000147,54470200,INCENTIVE SPARE PART,194R payment - Grant Thornton Bharat LLP Unit,328627.68,278498.03,6/28/2026,KA,2310000147,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-27849.8
1001,L0148B,BDO India LLP Unit-13,BDOFZ1495H,15526638,6/22/2026,INV/2026/00148,,16290008,GR/IR-Indirect Good,194C payment - BDO India LLP Unit-13,60382.89,51171.94,7/10/2026,KR,2510000148,CP,Firm - 2%-New Sec-393(1)6(i),2,-1023.44
1079,L0149G,Walker Chandiok & Co LLP Unit-14,WALFZ1504T,3392259,8/6/2026,INV/2026/00149,,16290019,Non-Comp-393(1)6(ii),194J payment - Walker Chandiok & Co LLP Unit-,168954.06,143181.41,8/23/2026,AC,1100000149,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-2863.63
1081,L0150B,S R Batliboi & Associates LLP Unit-15,SRBFZ9193O,7846633,9/9/2026,INV/2026/00150,,50080002,Retro Price Chan-Mat,194Q payment - S R Batliboi & Associates LLP ,1063654.22,901401.88,9/26/2026,KR,2510000150,LP,Purc of Good-0.1%PMTCOM-PNS393(1)8(ii),1,-9014.02
1001,I0151D,Rakesh Trivedi,RAKPI0602A,18425820,9/27/2026,INV/2026/00151,,16290009,Non-Companies-393(1),194C payment - Rakesh Trivedi,476084.17,403461.16,10/6/2026,KZ,2610000151,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-4034.61
1079,I0152F,Janorkar Dhillon,JANPN0639M,22949044,11/8/2026,INV/2026/00152,3400000152,16290019,Non-Comp-393(1)6(ii),194J payment - Janorkar Dhillon,128808.76,109159.97,11/22/2026,KR,2510000152,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-2183.2
1081,I0153H,Pradhan Modi,PRAPI6148J,24603528,11/18/2026,INV/2026/00153,,16290009,Non-Companies-393(1),194C payment - Pradhan Modi,80521.61,68238.65,12/4/2026,KR,2510000153,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-682.39
1001,I0154F,Vijay Dhillon,VIJPN9453P,2360704,1/24/2027,INV/2026/00154,3400000154,54150001,Rent - Office Building,194I payment - Vijay Dhillon,176245.05,149360.21,1/24/2027,KR,2510000154,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-14936.02
1079,I0155B,Ramesh Gill,RAMPL1846V,5047546,1/29/2027,INV/2026/00155,,54410009,Commission Expense,194H payment - Ramesh Gill,41534.19,35198.47,2/10/2027,KA,2310000155,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-703.97
1081,I0156E,Manpreet Gupta,MANPA5763I,23490604,2/20/2027,INV/2026/00156,3400000156,54080001,Interest Expense - Others,194A payment - Manpreet Gupta,163675.48,138708.03,3/8/2027,KR,2510000156,AP,Interest Other Than Securities@10%,10,-13870.8
1001,I0157G,Dinesh Choudhary,DINPY8470C,3502845,4/4/2026,INV/2026/00157,,54470200,INCENTIVE SPARE PART,194R payment - Dinesh Choudhary,186104.79,157715.92,4/5/2026,KR,2510000157,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-15771.59
1079,I0158B,Rakesh Bedi,RAKPI2203H,8954038,4/24/2026,INV/2026/00158,3400000158,16290009,Non-Companies-393(1),194C payment - Rakesh Bedi,95403.31,80850.26,5/7/2026,AC,1100000158,CP,Ind/HUF - 1%-New Sec-393(1)6(i),0.5,-404.25
1081,I0159F,Pradhan Thakur,PRAPR3108Q,20131078,6/7/2026,INV/2026/00159,3400000159,16290019,Non-Comp-393(1)6(ii),194J payment - Pradhan Thakur,299610.9,253907.54,6/18/2026,KZ,2610000159,JP,Prof.ServFee@10%-IndHUF-NS393(1)6(iii)(b,10,-25390.75
1001,I0160A,Manpreet Solanki,MANPI9912Q,1667246,7/12/2026,INV/2026/00160,3400000160,16290009,Non-Companies-393(1),194C payment - Manpreet Solanki,374177.0,317099.15,7/12/2026,AC,1100000160,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-3170.99
1079,I0161E,Jaspreet Brar,JASPR0856X,9486606,7/20/2026,INV/2026/00161,,16290009,Non-Companies-393(1),194C payment - Jaspreet Brar,448311.98,379925.41,8/6/2026,AC,1100000161,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-3799.25
1081,I0162G,Nilesh Sinha,NILPA4469K,12039941,9/12/2026,INV/2026/00162,3400000162,16290019,Non-Comp-393(1)6(ii),194J payment - Nilesh Sinha,620231.67,525620.06,9/28/2026,KR,2510000162,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-10512.4
1001,I0163D,Dinesh Sharma,DINPA5385V,17240533,9/28/2026,INV/2026/00163,3400000163,16290009,Non-Companies-393(1),194C payment - Dinesh Sharma,532521.72,451289.59,10/14/2026,KA,2310000163,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-4512.9
1079,I0164F,Jaspreet Menon,JASPN7308P,12115659,11/22/2026,INV/2026/00164,3400000164,54150001,Rent - Office Building,194I payment - Jaspreet Menon,290524.38,246207.1,11/26/2026,KR,2510000164,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),10,-24620.71
1081,I0165F,Subash Sharma,SUBPA2058R,22312781,12/22/2026,INV/2026/00165,3400000165,54410009,Commission Expense,194H payment - Subash Sharma,102298.8,86693.9,12/23/2026,KR,2510000165,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),0,0.0
1001,I0166A,Manoj Sidhu,MANPU8121D,16028502,12/29/2026,INV/2026/00166,3400000166,16290009,Non-Companies-393(1),194C payment - Manoj Sidhu,188629.74,159855.71,1/15/2027,KA,2310000166,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-1598.56
1079,I0167H,Mohit Pillai,MOHPI3231X,14545988,1/25/2027,INV/2026/00167,,54470200,INCENTIVE SPARE PART,194R payment - Mohit Pillai,342125.62,289936.97,2/5/2027,KR,2510000167,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),1,-2899.37
1081,I0168E,Dinesh Parekh,DINPH3916N,6478288,2/25/2027,INV/2026/00168,3400000168,16290009,Non-Companies-393(1),194C payment - Dinesh Parekh,605728.56,513329.29,3/9/2027,KR,2510000168,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-5133.29
1001,I0169F,Anita Sandhu,ANIPU6820N,3400762,4/2/2026,INV/2026/00169,3400000169,16290019,Non-Comp-393(1)6(ii),194J payment - Anita Sandhu,830315.94,703657.58,4/16/2026,AC,1100000169,JI,TechServFees@2%-IndHUF:NS393(1)6(iii)(a),2,-14073.15
1079,I0170H,Deepak Thakur,DEEPR2836R,18166742,5/1/2026,INV/2026/00170,3400000170,16290009,Non-Companies-393(1),194C payment - Deepak Thakur,959952.2,813518.81,5/13/2026,KA,2310000170,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-8135.19
1081,I0171E,Gaurav Kulkarni,GAUPI0971N,19067155,6/3/2026,INV/2026/00171,3400000171,16290009,Non-Companies-393(1),194C payment - Gaurav Kulkarni,367585.74,311513.34,6/8/2026,KR,2510000171,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-3115.13
1001,I0172B,Mahesh Pandey,MAHPY2876B,14316286,6/29/2026,INV/2026/00172,3400000172,54210099,Professional- Others,194J payment - Mahesh Pandey,510830.54,432907.24,7/13/2026,KR,2510000172,JP,Prof.ServFee@10%-IndHUF-NS393(1)6(iii)(b,10,-43290.72
1079,I0173E,Mahesh Grewal,MAHPL4817W,16577052,8/5/2026,INV/2026/00173,3400000173,16290009,Non-Companies-393(1),194C payment - Mahesh Grewal,672850.48,570212.27,8/7/2026,KA,2310000173,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-5702.12
1081,I0174B,Mukesh Sinha,MUKPA9696B,12173430,8/29/2026,INV/2026/00174,3400000174,54150002,RENTAL CHARGES - IT ASSETS,194I payment - Mukesh Sinha,156515.58,132640.32,9/16/2026,KA,2310000174,IP,LandBldg/Fur Ind/HUF/Fim10%NS393(1)2(ii),0.5,-663.2
1001,I0175C,Balwinder Banerjee,BALPE9731X,7644664,10/20/2026,INV/2026/00175,3400000175,54410009,Commission Expense,194H payment - Balwinder Banerjee,106111.15,89924.7,10/27/2026,KR,2510000175,HP,Comm/Brokerg Ind/HUF/Firm2%NS393(1)1(ii),2,-1798.49
1079,I0176G,Kavita Chopra,KAVPA6368Q,1731303,11/9/2026,INV/2026/00176,,54080001,Interest Expense - Others,194A payment - Kavita Chopra,115968.72,98278.58,11/12/2026,KR,2510000176,AP,Interest Other Than Securities@10%,10,-9827.86
1081,I0177C,Naresh Pillai,NARPI8306D,20469414,11/26/2026,INV/2026/00177,,54470200,INCENTIVE SPARE PART,194R payment - Naresh Pillai,294923.25,249934.96,12/1/2026,KR,2510000177,MI,Ben. 194R @ 10% COM PAN-N/S-393(1)8(iv),10,-24993.5
1001,I0178B,Nitin Patel,NITPL9863G,4381214,1/4/2027,INV/2026/00178,,16290009,Non-Companies-393(1),194C payment - Nitin Patel,696919.13,590609.43,1/10/2027,KA,2310000178,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-5906.09
1079,I0179B,Rakesh Sidhu,RAKPU4961V,8434791,2/19/2027,INV/2026/00179,3400000179,54210099,Professional- Others,194J payment - Rakesh Sidhu,385488.9,326685.51,2/20/2027,KR,2510000179,JP,Prof.ServFee@10%-IndHUF-NS393(1)6(iii)(b,10,-32668.55
1081,I0180H,Vikram Parekh,VIKPH7739V,3877002,2/24/2027,INV/2026/00180,,16290009,Non-Companies-393(1),194C payment - Vikram Parekh,896446.63,759700.53,3/3/2027,AC,1100000180,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-7597.01
1001,I0181B,Balwinder Verma,BALPA0866U,24714564,4/18/2026,INV/2026/00181,3400000181,16290009,Non-Companies-393(1),194C payment - Balwinder Verma,507653.23,430214.6,4/26/2026,AC,1100000181,CP,Ind/HUF - 1%-New Sec-393(1)6(i),1,-4302.15
